filename,true age,estimated age,abs value diffs,diffs,,,
1_1_2_20161219212416550.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219212514021.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219212611880.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219212720270.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219220348151.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219220411361.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219220519457.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219220611473.jpg.chip.jpg,1,2,1,-1,,,
1_1_2_20161219220631367.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219221154447.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219221229279.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219221237927.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219221241583.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219221243095.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219221253335.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219221706807.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219221915303.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219221943799.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219222021335.jpg.chip.jpg,1,1,0,0,,,
1_1_2_20161219222144951.jpg.chip.jpg,1,1,0,0,,,
1_1_2_20161219222154119.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219222703503.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219222758263.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161219222801647.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161220220018380.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20161221192810669.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20170109190752762.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20170109193557242.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20170109193844660.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20170109194007910.jpg.chip.jpg,1,0,1,1,,,
1_1_2_20170117192827229.jpg.chip.jpg,1,0,1,1,,,
2_0_2_20161219140712432.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219140845808.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219140905480.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219141143184.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219141147608.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219141152081.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219141211674.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219141236632.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219141245497.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219141643337.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219141647272.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219141650121.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219142207513.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219142243497.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219142258121.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219142335801.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219142522753.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219142704833.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219151045020.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219151144107.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219151233595.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219151420756.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219151454787.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219151847379.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219151902683.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219152009555.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219152914700.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219154627053.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219155636293.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219155959781.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219160057853.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219160916782.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219160919734.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219161037494.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219161046894.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219161049398.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219161204614.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219161726454.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219161734262.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219162132342.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219162317542.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219162343270.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219162357438.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219162359990.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219162403159.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219162438366.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219162504886.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219162614078.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219163415222.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219163447671.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219190009084.jpg.chip.jpg,2,2,0,0,,,
2_0_2_20161219190245843.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219190253835.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219190509034.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219190735147.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219190941315.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219191202354.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219192150665.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219192307618.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219194123523.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219194420523.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219194455147.jpg.chip.jpg,2,4,2,-2,,,
2_0_2_20161219194834811.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219194955267.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219195037083.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219195707820.jpg.chip.jpg,2,3,1,-1,,,
2_0_2_20161219195745171.jpg.chip.jpg,2,3,1,-1,,,
2_0_2_20161219200225291.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219200316835.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219200442347.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219201235452.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219202530668.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219202639225.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219202644971.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219202702788.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219203047420.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219203126700.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219203358108.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219203736244.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219203828132.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219203844252.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219204037716.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219204916820.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219204927996.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219205134348.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219205542789.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219205739724.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219211219902.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219211913310.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219212013262.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219212035798.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219212235749.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219212329726.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219212403166.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219221701671.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219221937375.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219222109319.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219222111287.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219222203111.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219222215999.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20161219222236983.jpg.chip.jpg,2,1,1,1,,,
2_0_2_20161219222714623.jpg.chip.jpg,2,0,2,2,,,
2_0_2_20170110212538628.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219140650888.jpg.chip.jpg,2,4,2,-2,,,
2_1_2_20161219140706417.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219140736641.jpg.chip.jpg,2,2,0,0,,,
2_1_2_20161219140833880.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219140840080.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219140853880.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219140944855.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219141042280.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219141047001.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219141208216.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219141220720.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219141231552.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219142056888.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219142234096.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219142349633.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219142414913.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219142427449.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219142446329.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219151151323.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219151217243.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219151225811.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219151404675.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219151414451.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219151440283.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219151851452.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219151908347.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219151919100.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219151944003.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219152910484.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219152918020.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219153759916.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219153833780.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219154029060.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219154604597.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219155546973.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219155720461.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219155732445.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219160232453.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219160405349.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219160809142.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219161141325.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219161707181.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219161747222.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219161804134.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219161900526.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219161912078.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219161934567.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219162237149.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219162334438.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219162336446.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219162736198.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219162834654.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219162835606.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219190847130.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219192113948.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219192142308.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219192330594.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219194346219.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219194411043.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219195008500.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219195509211.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219195813835.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219195825228.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219200522795.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219202547820.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219202825380.jpg.chip.jpg,2,2,0,0,,,
2_1_2_20161219203118564.jpg.chip.jpg,2,3,1,-1,,,
2_1_2_20161219203800420.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219203838084.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219203903148.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219204046924.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219204458116.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219205100213.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219211114077.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219211123885.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219211133165.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219211255317.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219211300054.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219211617551.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219211625838.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219211744478.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219211923782.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219212017166.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219212055926.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219212252310.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219212324493.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219213559615.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219215651168.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219221929879.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219222030167.jpg.chip.jpg,2,2,0,0,,,
2_1_2_20161219222054159.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161219222249678.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219222430327.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20161219222445647.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20161220144859447.jpg.chip.jpg,2,3,1,-1,,,
2_1_2_20170103213340236.jpg.chip.jpg,2,0,2,2,,,
2_1_2_20170109191828204.jpg.chip.jpg,2,1,1,1,,,
2_1_2_20170109194508114.jpg.chip.jpg,2,1,1,1,,,
3_0_2_20161219141016496.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219141423672.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219141725457.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219141852353.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219142321097.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219142512185.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219142551561.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219142553649.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219151511755.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219151938084.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219154525565.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219160003893.jpg.chip.jpg,3,6,3,-3,,,
3_0_2_20161219160259510.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219160753533.jpg.chip.jpg,3,3,0,0,,,
3_0_2_20161219161653119.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219161700237.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219162657782.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219190020899.jpg.chip.jpg,3,5,2,-2,,,
3_0_2_20161219190447811.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219190552779.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219192725995.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219201230500.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219204644036.jpg.chip.jpg,3,2,1,1,,,
3_0_2_20161219204727005.jpg.chip.jpg,3,0,3,3,,,
3_0_2_20161219204921420.jpg.chip.jpg,3,2,1,1,,,
3_0_2_20161219210918485.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219212426998.jpg.chip.jpg,3,2,1,1,,,
3_0_2_20161219221714703.jpg.chip.jpg,3,1,2,2,,,
3_0_2_20161219221758967.jpg.chip.jpg,3,2,1,1,,,
3_0_2_20170110212616630.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219140825328.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219140828120.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219140959953.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219141251896.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219141356665.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219141400280.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219141511144.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219141659416.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219141746993.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219141805465.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219142051272.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219142118801.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219142312449.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219142458105.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219142501225.jpg.chip.jpg,3,3,0,0,,,
3_1_2_20161219142723433.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219151111483.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219151426459.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219151433163.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219151448835.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219151926867.jpg.chip.jpg,3,3,0,0,,,
3_1_2_20161219151933763.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219152927668.jpg.chip.jpg,3,2,1,1,,,
3_1_2_20161219152946212.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219153312836.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219154059420.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219155004341.jpg.chip.jpg,3,2,1,1,,,
3_1_2_20161219155421253.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219155423541.jpg.chip.jpg,3,3,0,0,,,
3_1_2_20161219155533269.jpg.chip.jpg,3,2,1,1,,,
3_1_2_20161219155614821.jpg.chip.jpg,3,5,2,-2,,,
3_1_2_20161219160007413.jpg.chip.jpg,3,2,1,1,,,
3_1_2_20161219160304718.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219160306229.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219160308941.jpg.chip.jpg,3,4,1,-1,,,
3_1_2_20161219160814805.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219160836485.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219160905062.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219162002349.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219162325990.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219162329494.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219162739430.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219162958110.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219190118219.jpg.chip.jpg,3,4,1,-1,,,
3_1_2_20161219190200060.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219190344451.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219191000844.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219192119762.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219192632514.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219195114043.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219195325019.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219195341196.jpg.chip.jpg,3,2,1,1,,,
3_1_2_20161219204143341.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219204608087.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219204943868.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219205359589.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219205437357.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219205457437.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219211045069.jpg.chip.jpg,3,2,1,1,,,
3_1_2_20161219211533669.jpg.chip.jpg,3,0,3,3,,,
3_1_2_20161219211558470.jpg.chip.jpg,3,2,1,1,,,
3_1_2_20161219211602774.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219212116151.jpg.chip.jpg,3,1,2,2,,,
3_1_2_20161219212214190.jpg.chip.jpg,3,3,0,0,,,
3_1_2_20161219212345318.jpg.chip.jpg,3,2,1,1,,,
3_1_2_20161220220305826.jpg.chip.jpg,3,1,2,2,,,
4_0_2_20161219140938368.jpg.chip.jpg,4,1,3,3,,,
4_0_2_20161219141105897.jpg.chip.jpg,4,3,1,1,,,
4_0_2_20161219141202384.jpg.chip.jpg,4,1,3,3,,,
4_0_2_20161219141410544.jpg.chip.jpg,4,0,4,4,,,
4_0_2_20161219153822276.jpg.chip.jpg,4,2,2,2,,,
4_0_2_20161219154925917.jpg.chip.jpg,4,5,1,-1,,,
4_0_2_20161219160936862.jpg.chip.jpg,4,0,4,4,,,
4_0_2_20161219160939189.jpg.chip.jpg,4,0,4,4,,,
4_0_2_20161219162919806.jpg.chip.jpg,4,0,4,4,,,
4_0_2_20161219164003879.jpg.chip.jpg,4,5,1,-1,,,
4_0_2_20161219192408395.jpg.chip.jpg,4,4,0,0,,,
4_0_2_20161219194114267.jpg.chip.jpg,4,4,0,0,,,
4_0_2_20161219194118187.jpg.chip.jpg,4,5,1,-1,,,
4_0_2_20161219194145563.jpg.chip.jpg,4,5,1,-1,,,
4_0_2_20161219194148499.jpg.chip.jpg,4,4,0,0,,,
4_0_2_20161219195053667.jpg.chip.jpg,4,1,3,3,,,
4_0_2_20161219200024691.jpg.chip.jpg,4,4,0,0,,,
4_0_2_20161219200030036.jpg.chip.jpg,4,1,3,3,,,
4_0_2_20161219201254277.jpg.chip.jpg,4,0,4,4,,,
4_0_2_20161219211434893.jpg.chip.jpg,4,1,3,3,,,
4_0_2_20161219221851247.jpg.chip.jpg,4,1,3,3,,,
4_0_2_20161220220440489.jpg.chip.jpg,4,0,4,4,,,
4_0_2_20170103210552842.jpg.chip.jpg,4,2,2,2,,,
4_0_2_20170110211530774.jpg.chip.jpg,4,4,0,0,,,
4_0_2_20170110212945664.jpg.chip.jpg,4,1,3,3,,,
4_0_2_20170110213515094.jpg.chip.jpg,4,1,3,3,,,
4_0_2_20170110213551318.jpg.chip.jpg,4,3,1,1,,,
4_0_2_20170110220021011.jpg.chip.jpg,4,2,2,2,,,
4_0_2_20170110225135002.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219140718600.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219141110241.jpg.chip.jpg,4,3,1,1,,,
4_1_2_20161219141536392.jpg.chip.jpg,4,3,1,1,,,
4_1_2_20161219141750993.jpg.chip.jpg,4,2,2,2,,,
4_1_2_20161219141808855.jpg.chip.jpg,4,0,4,4,,,
4_1_2_20161219141811089.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219141829689.jpg.chip.jpg,4,2,2,2,,,
4_1_2_20161219141837833.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219141921961.jpg.chip.jpg,4,3,1,1,,,
4_1_2_20161219142227369.jpg.chip.jpg,4,0,4,4,,,
4_1_2_20161219142249665.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219142601553.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219142735921.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219142742801.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219153328036.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219153752980.jpg.chip.jpg,4,0,4,4,,,
4_1_2_20161219154415701.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219154653077.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219160314709.jpg.chip.jpg,4,5,1,-1,,,
4_1_2_20161219160740335.jpg.chip.jpg,4,5,1,-1,,,
4_1_2_20161219162031294.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219162913078.jpg.chip.jpg,4,5,1,-1,,,
4_1_2_20161219163346526.jpg.chip.jpg,4,3,1,1,,,
4_1_2_20161219163910183.jpg.chip.jpg,4,5,1,-1,,,
4_1_2_20161219190303315.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219190541762.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219190751754.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219190919019.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219192055923.jpg.chip.jpg,4,2,2,2,,,
4_1_2_20161219195237635.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219195305787.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219195400492.jpg.chip.jpg,4,3,1,1,,,
4_1_2_20161219204019100.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219204830421.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20161219204902988.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20161219205238948.jpg.chip.jpg,4,5,1,-1,,,
4_1_2_20161219211452533.jpg.chip.jpg,4,3,1,1,,,
4_1_2_20161219221140063.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20170109191204629.jpg.chip.jpg,4,4,0,0,,,
4_1_2_20170109192021720.jpg.chip.jpg,4,1,3,3,,,
4_1_2_20170109192334823.jpg.chip.jpg,4,2,2,2,,,
